MarketID_period,eq_price
69800201,112
69900101,514
69900201,514
69900301,514
69900401,514
69900501,514
69900601,514
69900701,514
69900801,514
69900901,514
69901001,514
69901101,514
69901201,514
69901301,513
70000101,160
70000201,160
70000301,160
70000401,355
70100101,105
70200101,70
70200102,70
70200201,70
70200202,70
70200301,70
70200302,70
70200401,70
70200402,70
70200501,70
70200502,70
70400101,112
70400201,112
70400301,112
70600101,65
70600102,65
70600201,65
70600202,65
70600301,65
70600302,65
70700101,110
70700102,110
70700103,110
70800101,120
70900101,110
70900201,110
70900301,110
70900401,110
70900501,110
70900601,110
70900701,110
70900901,108
71000101,107
71100101,118
71200101,114
71200102,114
71200201,114
71200202,114
71200301,114
71200302,114
71200401,114
71200402,114
71200501,114
71200502,114
71200601,114
71200602,114
71200701,114
71200702,114
71200801,114
71200802,114
71200901,114
71200902,114
71201001,114
71201002,114
71400101,112
71400201,112
71400301,112
71400401,112
71500101,106
71600101,110
71600201,110
71700101,83
71700102,83
71800101,114
71800201,114
71800301,114
71800401,114
71900101,96
71900102,96
71900201,96
71900202,96
71900301,96
71900302,96
71900401,96
71900402,96
71900501,96
71900502,96
72100101,95
72100102,95
72100201,95
72100202,95
72100301,95
72100302,95
72100501,95
72100502,95
72100601,92
72100701,87
72200101,112
72200102,112
72200201,112
72200202,112
72200301,112
72200302,112
72300101,112
72300201,112
72300301,112
72300401,112
72300501,112
72400101,550
72500101,112
72600101,112
72600201,105
72600301,110
72600401,108
72600501,114
72600601,110
72800101,107
72800102,107
72800201,107
72800202,107
72900101,120
72900102,120
72900103,120
72900104,120
73000101,100
73000201,100
73000301,100
73000401,100
73100101,105
73200102,4226
73200103,4226
73300101,662
73400101,120
73400102,120
73400103,120
73400201,120
73400202,120
73400203,120
73400301,120
73400302,120
73400303,120
73400401,120
73400402,120
73400403,120
73400501,120
73400502,120
73400503,120
73400601,120
73400602,120
73400603,120
73400701,120
73400702,120
73400703,120
73401102,120
73700101,116
73700201,116
73800501,112
73800502,112
73800503,112
73800504,112
73800505,112
73800506,112
73800601,112
73800602,112
73800603,112
73800604,112
73800605,112
73800606,112
73800701,112
73800702,112
73800703,112
73800704,112
73800705,112
73800706,112
74000101,94
74000201,86
74100101,112
74100201,112
74100301,112
74100401,112
74100501,112
74400101,93
74500101,101
74500102,101
74500103,101
74500104,101
74500105,101
74600101,78
74600102,78
74600201,78
74600202,78
74600301,78
74600302,78
74800101,103
74900101,112
74900201,112
74900301,112
74900401,112
74900501,112
75200101,90
75200102,90
75200201,90
75200202,90
75200301,90
75200302,90
75400101,112
75800101,112
76000101,96
76000201,96
76000301,96
76000401,96
76000501,96
76000601,96
76000701,96
76000801,96
76000901,96
76001001,96
76001101,96
76001201,96
76001301,96
76001401,96
76001501,96
76001601,96
76001701,96
76001801,96
76001901,96
76002001,96
76002101,96
76002301,96
76002501,73
76400101,120
76400201,120
76500101,118
76500201,118
76500301,118
76600101,106
76600102,106
76600103,106
76600104,106
76600105,106
76600106,106
76700101,104
76700102,104
76700201,104
76700202,104
76700301,104
76700302,104
76700401,104
76700402,104
76700501,104
76700502,104
76700601,100
76700602,100
76900101,116
77100101,110
77200101,499
77400101,112
77400201,112
77400301,112
77600101,100
77600102,100
77600103,100
77600104,100
77600201,100
77600202,100
77600203,100
77600204,100
77600301,100
77600302,100
77600303,100
77600304,100
77600401,100
77600402,100
77600403,100
77600404,100
77600501,100
77600502,100
77600503,100
77600504,100
77600601,100
77600602,100
77600603,100
77600604,100
77600701,100
77600702,100
77600703,100
77600704,100
77600801,100
77600802,100
77600803,100
77600804,100
77600901,100
77600902,100
77600903,100
77600904,100
77601001,100
77601002,100
77601003,100
77601004,100
77601101,100
77601102,100
77601103,100
77601104,100
77700101,101
77700102,101
77700103,101
77800101,456
77800201,456
77800301,456
77800401,456
77800501,456
77800601,456
77800701,455
77900101,50
78000101,107
78000102,107
78000103,107
78000201,107
78000202,107
78000203,107
78000301,107
78000302,107
78000303,107
78000401,107
78000402,107
78000403,107
78000501,102
78000502,107
78000503,107
78100101,75
78100201,75
78100301,75
78100401,75
78100501,75
78100601,75
78200101,103
78200102,103
78200103,103
78200201,93
78200202,93
78200203,93
78300101,110
78800101,489
79100101,110
79200101,97
79300101,139
79300201,139
79300301,139
79300401,139
79500101,108
79500201,111
79600101,90
79700101,515
79800101,104
79900101,112
79900201,112
79900301,112
80000101,118
80000201,118
80000301,118
80000401,118
80000501,118
80000601,108
80100101,112
80100201,112
80100301,112
80100401,112
80100501,112
80100601,112
80100701,112
80100801,112
80100901,112
80101001,112
80101101,112
80101201,112
80101301,112
80101401,112
80101501,112
80101601,112
80200101,107
80200201,107
80300101,116
80300201,116
80300301,116
80500101,112
80500201,112
80500301,112
80500401,112
80500501,112
80700101,112
80700201,112
80700301,112
80700401,112
80700501,112
81000101,65
81000102,65
81000201,65
81000202,65
81000301,65
81000302,65
81000401,65
81000402,65
81000501,65
81000502,65
81100101,80
81100201,80
81100301,80
81100401,80
81100501,80
81100601,80
81100701,80
81200202,120
81300101,95
81300201,95
81300301,95
81400101,96
81400102,96
81400103,96
81400201,96
81400202,96
81400203,96
81400301,96
81400302,96
81400303,96
81400401,89
81400402,96
81400403,96
81700101,63
81700102,63
81800101,100
81900101,129
81900201,129
81900301,129
81900401,129
81900501,129
81900601,129
81900701,129
81900801,129
81900901,119
82000101,78
82000201,78
82000301,78
82000401,78
82100101,116
82200101,112
82200102,112
82200103,112
82400101,550
82400201,550
82400301,550
82400401,550
82400501,550
82400601,550
82400701,550
82400801,550
82401001,550
82500101,112
82500102,112
82500201,112
82500202,112
82700101,102
83100101,100
83100102,100
83100103,100
83200101,112
83200201,112
83400101,112
83400201,112
83400301,112
83400401,112
83400501,112
83600101,112
83700101,112
83800101,100
83800201,100
83800301,100
83800401,100
83800501,100
83800601,100
83800701,100
83800801,100
83800901,100
83801001,100
83801101,100
83900101,112
83900201,112
84000101,100
84300101,161
84300201,161
84300301,161
84400101,110
84600101,114
84600102,114
84600103,114
84600104,114
84600201,114
84600202,114
84600203,114
84600204,114
84600301,114
84600302,114
84600303,114
84600304,114
84600501,100
84700101,110
84700201,110
84700301,110
84700401,110
85000101,112
85000201,112
85000301,112
85000401,112
85000501,112
85100101,116
85300101,110
85300201,100
85400101,110
85400102,110
85400103,110
85400104,110
85400201,110
85400202,110
85400203,110
85400204,110
85500101,77
85600101,112
85600201,112
85600301,112
85600401,112
85600501,112
85600601,112
85700101,247
85700201,247
85700301,247
85700401,247
86000101,112
86100101,112
86200101,113
86300101,114
86300201,114
86300301,114
86300401,114
86300501,114
86300601,114
86300701,114
86300801,114
86300901,114
86400101,100
86400102,99
86400103,99
86400104,99
86400105,99
86500101,115
86500102,115
86500103,115
86500201,115
86500202,115
86500203,115
86500301,115
86500302,115
86500303,115
86500401,115
86500402,115
86500403,115
86600101,108
86800101,116
86800102,116
86800201,116
86800202,116
86800301,116
86800302,116
86800401,116
86800402,116
86800501,116
86800502,116
86800601,116
86800602,116
86800701,116
86800702,116
86800801,116
86800802,116
86800901,116
86800902,116
86900101,117
86900201,117
86900301,117
86900401,117
86900501,117
86900601,117
86900701,117
86900801,117
86900901,117
86901001,117
86901101,106
87000101,115
87000102,115
87000103,115
87000201,115
87000202,115
87000203,115
87000301,115
87000302,115
87000303,115
87000401,115
87000402,115
87000403,115
87100101,112
87100201,112
87100301,112
87100401,112
87300101,107
87300102,107
87500101,78
87500102,78
87500201,78
87500202,78
87500301,78
87500302,78
87500401,78
87500402,78
87700101,65
87700102,65
87700201,65
87700202,65
87700301,65
87700302,65
87700401,65
87700402,65
87700501,65
87700502,65
87700601,65
87700602,65
87700701,67
87700702,67
87800101,112
87800201,112
87800301,112
87800401,112
87800501,112
87900101,90
87900102,90
87900103,90
87900104,90
87900201,90
87900202,90
87900203,90
87900204,90
87900301,90
87900302,90
87900303,90
87900304,90
87900401,90
87900402,90
87900403,90
87900404,90
87900501,90
87900502,90
87900503,90
87900504,90
87900601,90
87900602,90
87900603,90
87900604,90
87900701,89
87900702,89
87900703,89
87900704,89
88000101,96
88000102,96
88000201,96
88000202,96
88000301,96
88000302,96
88300101,100
88300201,100
88400101,120
88400102,120
88400103,120
88500101,100
88600101,112
88600201,112
88600301,112
88600401,112
88600501,112
88600601,112
88600701,112
88600801,112
88600901,112
88601001,112
88601101,112
88601201,112
88601301,112
88601401,112
88601501,112
89000101,127
89000102,127
89200101,112
89200201,112
89200301,112
89200401,112
89200501,112
89200601,112
89200701,112
89400101,112
89600101,98
89700101,96
89700102,96
89700103,96
89700201,96
89700202,96
89700203,96
89800101,114
89800102,114
89800103,114
89800104,114
89800202,90
89800203,90
89800301,90
89800302,90
89800401,90
90100101,100
90200101,99
90200102,99
90200103,99
90200104,99
90200105,99
90300101,112
90300102,112
90300201,112
90300202,112
90300301,112
90300302,112
90500101,112
90500201,112
90500301,112
90500401,112
90600101,112
90600201,107
90700101,112
90700201,112
90800101,106
90900101,112
90900102,112
91000101,95
91000102,95
91000201,95
91000202,95
91000301,95
91000302,95
91300101,97
91400101,106
91500101,100
91500102,101
91600101,112
91600201,112
91600301,112
91600401,112
91700101,110
91700201,110
91700301,110
91700401,110
91800101,77
91800201,77
91800301,77
91800401,77
91800501,77
91800601,77
91800701,77
91800801,77
91800901,77
91801001,77
91900101,100
92000101,108
92000102,108
92200101,103
92400101,127
92400201,127
92600101,100
92600102,100
92600103,99
92600104,99
93000101,103
93100101,122
93100102,122
93100103,122
93100201,122
93100202,122
93100203,122
93200101,100
93200201,92
93300101,90
93300201,90
93300301,90
93300401,90
93400101,112
93400102,112
93400103,112
93400104,112
93400201,112
93400202,112
93400203,112
93400204,112
93500101,112
93500301,112
93500401,112
93500501,112
93600101,96
93600102,96
93600201,96
93600202,96
93600301,96
93600302,96
93800101,95
93800102,95
93800201,95
93800202,95
93800301,95
93800302,95
94000101,101
94100101,141
94100102,141
94200101,112
94200201,112
94200301,112
94300101,112
94300201,112
94300301,112
94300401,112
94300501,112
94400501,124
94500101,43
94600101,112
94600201,112
94600301,112
94600401,112
94700101,97
94800101,575
94800102,575
94900101,78
94900102,78
94900201,78
94900202,78
94900301,78
94900302,78
94900401,78
94900402,78
95000101,107
95000201,107
95100101,105
95100102,108
95300101,112
95300201,112
95300301,112
95300401,112
95300501,112
95300601,112
95300701,112
95300801,112
95300901,112
95301001,112
95301101,112
95301201,112
95301301,112
95301401,112
95301501,112
95301601,112
95301701,112
95301801,112
95301901,112
95302001,111
95400101,100
95600101,94
95600102,94
95600103,94
95700101,110
95700102,110
95700201,110
95700202,110
95700301,110
95700302,110
95700401,110
95700402,110
95700501,110
95700502,110
95700601,110
95700602,110
95700701,110
95700702,110
95700801,110
95700802,110
95700901,110
95700902,110
95701001,110
95701002,110
95701101,110
95701102,110
95800101,100
95800102,100
95800103,100
95900101,110
95900201,110
95900301,110
95900401,110
96000101,106
96100101,126
96100102,126
96100201,126
96100202,126
96100301,126
96100302,126
96100401,126
96100402,126
96100501,126
96100502,126
96100601,126
96100602,126
96100701,126
96100702,126
96100801,126
96100802,126
96101101,125
96101102,116
96300101,111
96400101,92
96400102,92
96400103,92
96400201,92
96400202,92
96400203,92
96500101,112
96500201,112
96700101,96
96700102,96
96700201,96
96700202,96
96700301,96
96700302,96
96800101,109
96900101,112
96900201,112
96900301,112
97200101,96
97200102,96
97200201,96
97200202,96
97200301,96
97200302,96
97300101,65
97300201,65
97300301,65
97300401,65
97300501,57
97500101,105
97500102,105
97500103,105
97700101,107
97700102,107
97700103,107
97700104,107
97800101,117
97800201,116
97900101,105
97900102,105
97900103,105
97900201,105
97900202,105
97900203,105
97900301,104
97900302,104
97900303,104
98300101,112
98300102,112
98300201,112
98300202,112
98400101,112
98500101,90
98500102,90
98500103,90
98500104,90
98500105,90
98600101,113
98600102,113
98600103,113
98600104,113
98600105,113
98700101,110
98800101,96
98800102,96
98800201,96
98800202,96
98800301,96
98800302,96
98800401,96
98800402,96
98800501,96
98800502,96
98800601,94
98800602,94
99000101,95
99000102,95
99000201,95
99000202,95
99000301,95
99000302,95
99000401,95
99000402,95
99000501,95
99000502,95
99000601,95
99000602,95
99000702,94
99100101,131
99100201,131
99100301,131
99100401,131
99100501,131
99100601,131
99200101,154
99200201,154
99200301,154
99200401,154
99200501,154
99200601,154
99200701,154
99200801,154
99200901,151
99300101,109
99300102,109
99300201,109
99300202,109
99400101,78
99400102,78
99400201,78
99400202,78
99400301,78
99400302,78
99500101,112
99500201,112
99500301,112
99500401,112
99500501,112
99500601,112
99800101,112
99800102,112
99800103,112
99800201,112
99800202,112
99800203,112
99800302,111
99900101,112
100100101,125
100100102,125
100100103,125
100200101,107
100200201,107
100200301,107
100200401,107
100200501,107
100200601,107
100200701,107
100300101,345
100300201,345
100300301,345
100500101,110
100500201,110
100500301,110
100500401,110
100700101,97
100800101,112
100800102,112
100800103,112
100800201,112
100800202,112
100800203,112
100900101,112
100900102,112
100900201,112
100900202,112
100900203,112
100900301,112
100900302,112
100900401,112
100900402,112
100900501,112
101000101,108
101100101,105
101100201,105
101100301,105
101300101,112
101300201,112
101400101,50
101600101,110
101800101,112
101800201,112
101800301,112
101800401,112
101800501,112
101800601,112
101800701,112
101900101,112
101900201,112
101900301,112
101900401,112
101900501,112
101900601,112
102000101,108
102100101,123
102100201,123
102100301,123
102100401,123
102200101,112
102200201,112
102200301,112
102200401,112
102200501,112
102200601,112
102200701,112
102200801,112
102200901,112
102300101,108
102600101,122
102600201,122
102700101,99
102700102,99
102700103,99
102700104,99
102700105,99
102800101,108
102800102,108
102800201,108
102800202,108
102800301,108
102800302,108
103100101,112
103100102,116
103400101,110
103700101,78
103700102,78
103700201,78
103700202,78
103700301,78
103700302,78
103700401,78
103700402,78
103800101,112
103800102,112
103800103,112
103800104,112
103800201,112
103800202,112
103800203,112
103800204,112
104000101,112
104000201,112
104000301,112
104100101,78
104100102,78
104100201,78
104100202,78
104100301,78
104100302,78
104100401,78
104100402,78
104200101,112
104200201,112
104200301,112
104200401,112
104200501,112
104400101,100
104500101,112
104500201,112
104500301,112
104500401,112
104500501,112
104500601,112
104500701,112
104500801,112
104500901,112
104501001,112
104501101,112
104501201,112
104501301,112
104501401,112
104501501,112
104501601,112
104501701,112
104501801,112
104800201,110
104800202,110
104800203,110
104900101,112
104900201,112
104900301,111
105100101,110
105100201,110
105100301,110
105100401,110
105200101,124
105200201,119
105300101,107
105300201,107
105400101,100
105400102,100
105400103,100
105400104,100
105400105,100
105400106,100
105500101,106
105600101,112
105600201,112
105600301,112
106000101,114
106000102,114
106000201,114
106000202,114
106000301,114
106000302,114
106000401,114
106000402,114
106000501,114
106000502,114
106000601,114
106000602,114
106000701,114
106000702,114
106000801,114
106000802,114
106000901,114
106000902,114
106001001,114
106001002,114
106001101,114
106001102,114
106001201,114
106001202,114
106002001,100
106002002,100
106100101,65
106100102,65
106100201,65
106100202,65
106100301,65
106100302,65
106300301,107
106300302,107
106300303,107
106300304,107
106300305,107
106300306,107
106300401,112
106300402,112
106300403,112
106300404,112
106300405,112
106300406,112
106300502,111
106300503,111
106500101,112
106500201,112
106500301,112
106500401,112
106500501,112
106500601,112
106500701,112
106500801,112
106500901,112
106700101,78
106700102,78
106700201,78
106700202,78
106900101,112
106900201,112
106900301,112
106900401,112
106900501,112
106900601,108
107000101,129
107200101,110
107200201,104
107300101,112
107300102,112
107300103,112
107300201,112
107300202,112
107300203,112
107300301,112
107300302,112
107300303,112
107400101,65
107400102,65
107400201,65
107400202,65
107400301,65
107400302,65
107500101,108
107600101,125
107800101,65
107800102,65
107800201,65
107800202,65
107800301,65
107800302,65
107800401,65
107800402,65
107900101,112
107900201,107
108000101,78
108000102,78
108000201,78
108000202,78
108000301,78
108000302,78
108000401,79
108200101,103
108200102,103
108200103,103
108300101,116
108300201,116
108300301,116
108400101,104
108400102,104
108400103,104
108400104,104
108400105,104
108400201,104
108400202,104
108400203,104
108400204,104
108400205,104
108400301,104
108400302,104
108400303,104
108400304,104
108400305,104
108400401,104
108400402,104
108400403,104
108400404,104
108400405,104
108400501,104
108400502,104
108400503,104
108400504,104
108400505,104
108400601,100
108400602,100
108400603,100
108400604,100
108400605,100
108600101,100
108600102,100
108600103,100
108600201,100
108600202,100
108700101,105
108700102,105
108700103,105
108700201,105
108700202,105
108700203,105
108700301,105
108700302,105
108700303,105
108700401,105
108700402,105
108700403,105
108700503,105
108700601,105
108700602,105
108700603,105
108700701,105
108700702,105
108700703,105
108700801,105
108700802,105
108700803,105
108700901,105
108700902,105
108700903,105
108800101,112
108800102,112
108800103,112
108800201,112
108800202,112
108800203,112
108800301,112
108800302,112
108800303,112
108800401,112
108800402,112
108800403,112
108800501,112
108800502,112
108800503,112
108800601,112
108800602,112
108800603,112
108800701,112
108800702,112
108800703,112
108800901,112
108800902,112
108800903,112
108900101,112
108900102,112
109000101,112
109000102,112
109000201,112
109000202,112
109000301,112
109000302,112
109000401,112
109000402,112
109100101,110
109100201,110
109200101,107
109200201,107
109200301,107
109200401,107
109200501,107
109300101,76
109400101,112
109600101,83
109800101,112
109800201,112
109800301,112
109800401,112
109800501,112
109800601,112
109800701,112
109800801,112
109900101,112
109900102,112
109900103,112
109900201,112
109900202,112
109900203,112
109900301,112
109900302,112
109900303,112
110500101,95
110500201,95
110500301,95
110500401,95
110700101,105
110700102,105
110700103,105
110800101,106
111000101,600
111100101,45
111200101,101
111200102,101
111200103,101
111200104,101
111200105,101
111200106,101
111300101,100
111300102,100
111300103,100
111300104,100
111300201,100
111300202,100
111300203,100
111300204,100
111300301,100
111300302,100
111300303,100
111300304,100
111300401,100
111300402,100
111300403,100
111300404,100
111300501,100
111300502,100
111300503,100
111300504,100
111300601,100
111300602,100
111300603,100
111300604,100
111300701,100
111300702,100
111300703,100
111300704,100
111300801,100
111300802,100
111300803,100
111300804,100
111300901,100
111300902,100
111300903,100
111300904,100
111301001,100
111301002,100
111301003,100
111301004,100
111301101,100
111301102,100
111301103,100
111301104,100
111301201,100
111301202,100
111301203,100
111301204,100
111301602,100
111400101,112
111400201,112
111400301,112
111400401,112
111400501,112
111400601,112
111400701,112
111400801,112
111400901,112
111401001,112
111401101,112
111401201,112
111401301,111
111800101,100
111800102,100
111900101,215
112100101,95
112100201,95
112100301,95
112100401,95
112200101,96
112200102,96
112200201,96
112200202,96
112200301,96
112200302,96
112200401,96
112200402,96
112600101,113
112700101,90
112700102,90
112700103,90
112700104,90
112700105,90
113100101,109
113100102,109
113100103,109
113100104,109
113200101,120
113300101,104
113300201,104
113300301,104
113300401,104
113300501,104
113300601,99
113500101,129
113600101,112
113600102,112
113600201,112
113600202,112
113600301,112
113600302,112
113600401,112
113600402,112
113600501,112
113600502,112
113600601,112
113600602,112
113600701,112
113600702,112
113700101,500
113900101,83
113900102,83
114000101,102
114200101,107
114200201,107
114300101,108
114400101,112
114400201,112
114400301,112
114400401,112
114400501,112
114400601,112
114400701,112
114400801,112
114400901,112
114401001,112
114401101,112
114401201,112
114401301,112
114401401,112
114401501,112
114401601,112
114401701,112
114401801,112
114401901,112
114402001,112
114600101,112
114600201,112
114600301,112
114700101,57
114700201,57
114700301,56
114800101,76
114800102,90
114800103,113
114800104,90
115000101,89
115200101,97
115200102,97
115200103,97
115200104,97
115200201,97
115200202,97
115200203,97
115200204,97
115200301,97
115200302,97
115200303,97
115200304,97
115200401,95
115200402,95
115200403,94
115200404,94
115400101,122
115400201,122
115400301,122
116000101,95
116300501,112
116300502,112
116300503,112
116300601,112
116300602,112
116300603,112
116300604,112
116300605,112
116300606,112
116300701,112
116300702,112
116300704,112
116300705,112
116300706,112
116600101,112
116600201,112
116600401,112
116700101,45
116900101,660
117100101,65
117200101,114
117200201,114
117200301,114
117200401,114
117200501,114
117200601,114
117200701,114
117300101,112
117300201,112
117300301,112
117300401,112
117300501,112
117300601,112
117300701,112
117300801,112
117300901,112
117301001,112
117301101,112
117301201,108
117400101,108
117400102,108
117400201,108
117400202,108
117400301,108
117400302,108
117700104,110
117700105,110
117900101,65
117900201,65
117900301,65
117900401,65
118000101,107
118000201,107
118000501,107
118200101,112
118200102,112
118300101,260
118300201,248
118400101,103
118400102,103
118400103,103
118700101,116
118700102,116
118700201,116
118700202,116
118800101,112
118800201,112
118800301,112
118800401,112
118800501,112
118800601,112
118800701,112
118800801,112
118800901,112
118801001,112
118801101,112
118801201,112
118801301,112
118801401,112
118801501,112
118900101,112
118900201,112
119000101,90
119000102,90
119000201,90
119000202,90
119300101,112
119300201,112
119400101,106
119400102,106
119400103,106
119400104,106
119400105,106
119500101,112
119500102,112
119500201,112
119500202,112
119500301,112
119500302,112
119500401,112
119500402,112
119600101,112
119600102,112
119600201,112
119600202,112
119600301,112
119600302,112
119600401,112
119600402,112
119600601,112
119600602,112
119601001,107
119900101,5272
120100101,112
120100201,112
120300101,100
120300201,100
120300301,100
120300401,100
120300501,100
120300601,100
120300701,100
120300801,100
120500101,84
120600101,112
120600201,112
120600301,112
120600401,112
120600501,112
120600601,112
120600701,111
120900101,120
120900102,120
120900201,120
120900202,120
120900301,120
120900302,120
120900401,120
120900402,120
120900501,120
120900502,120
120900601,120
120900602,120
120900701,120
120900702,120
120900801,120
120900802,118
121000101,122
121000201,122
121100101,100
121201001,98
121201002,98
121201101,98
121201102,98
121201201,98
121201202,98
121201301,98
121201302,98
121201401,98
121201402,98
121201501,98
121201502,98
121201601,98
121201602,98
121201701,98
121201702,98
121201801,98
121201802,98
121201901,98
121201902,98
121300101,130
121300201,130
121400101,100
121500101,118
121700101,112
121700102,112
121700103,112
121700104,112
121700201,112
121700202,112
121700203,112
121700204,112
121700301,112
121700302,112
121700303,112
121700304,112
121700401,112
121700402,112
121700403,112
121700404,112
121700501,112
121700502,112
121700503,112
121700504,112
121700701,112
121700702,112
121700703,112
121700704,112
121800101,107
121800201,107
122000101,111
122000102,111
122000103,111
122000104,111
122100101,113
122200101,112
122200102,112
122200103,112
122200104,112
122200105,112
122200106,112
122200201,112
122200202,112
122200203,112
122200204,112
122200205,112
122200301,112
122200302,112
122200303,112
122200304,112
122200305,112
122400101,91
122400102,91
122400103,91
122400104,86
122500101,97
122600101,90
122700101,114
122700102,114
122700201,114
122700202,114
122900101,112
122900201,112
123100101,78
123100102,78
123100201,78
123100202,78
123100301,78
123100302,78
123100401,78
123100402,78
123200101,118
123200102,118
123200103,118
123300101,112
123300201,112
123300301,112
123300401,112
123300501,112
123300601,112
123300701,112
123300801,101
123400101,116
123400201,116
123500101,112
123500102,112
123500201,112
123500202,112
123500301,112
123500302,112
123500401,112
123500402,112
123500501,112
123500502,112
123600101,112
123600201,104
123600301,112
123600401,111
123600501,109
123600601,106
123600701,104
123600801,102
123600901,112
123601001,108
123601101,111
123601201,104
123700101,100
123800201,100
123800202,100
123800203,99
123800204,99
123800205,99
123900101,112
123900201,112
123900301,112
124000101,112
124000102,112
124000201,112
124000202,112
124000301,111
124000302,111
124100101,65
124100102,65
124100201,65
124100202,65
124100301,57
124100302,60
124200101,118
124200201,118
124200301,118
124300101,122
124300102,122
124400101,133
124400102,133
124500101,65
124500102,65
124500201,65
124500202,65
124500301,65
124500302,65
124600201,112
124600301,112
124600401,112
124600501,112
124600601,112
124600701,112
124600801,112
124600901,112
124601001,112
124601101,112
124601201,112
124601301,112
124601401,112
124601501,112
124601601,112
124601701,112
124601801,112
124601901,112
124602001,112
124602201,108
124700101,112
124700201,112
124700301,112
124700401,112
124700501,112
125200101,107
125400101,4226
125400102,4226
125600102,90
125600103,90
125600201,90
125600202,90
125600203,90
125600401,90
125700101,112
125700201,112
125700301,112
125800101,115
125800201,115
125800301,115
125800401,115
125800501,115
125800701,115
125900101,123
125900102,123
125900103,123
125900104,123
126100101,111
126200101,112
126200201,112
126200301,112
126200401,112
126200501,112
126200601,112
126300101,95
126300102,95
126500101,112
126500201,112
126500301,112
126500401,112
126500501,112
126500601,112
126500701,112
126500801,112
126500901,112
126501001,112
126501101,112
126501201,111
126700101,103
126800101,120
126800201,120
126800301,120
127500101,107
127500102,107
127500103,107
127600101,112
127600201,112
127600301,112
127600401,112
127600501,112
127600601,108
127700101,112
127700201,112
127700301,112
128100101,103
128100102,103
128100103,103
128200101,112
128200201,112
128200301,112
128300101,92
128300102,92
128400101,112
128400201,112
128500101,112
128500102,112
128500201,112
128500202,112
128600101,94
128700101,126
128700102,126
128700201,126
128700202,126
128700301,126
128700302,126
128700401,126
128700402,126
128700501,126
128700502,126
128700601,126
128700602,126
128700701,126
128700702,126
128700801,126
128700802,126
128700901,126
128700902,126
128701001,126
128701002,126
128701101,126
128701102,126
128701201,126
128701202,126
128800101,118
128800102,118
128800201,118
128800202,118
128800301,118
128800302,118
128900101,110
128900201,110
128900301,110
128900401,110
128900501,110
128900601,110
129200101,133
129200102,133
129300101,107
129300102,107
129300201,102
129300202,102
129600101,112
129600201,112
129900101,116
129900102,116
129900103,116
129900201,113
130000101,107
130000102,107
130000103,107
130000201,107
130000202,107
130000203,107
130000301,107
130000302,107
130000303,107
130000401,107
130000402,107
130000403,107
130000501,107
130000502,107
130000503,107
130000601,107
130000602,107
130000603,107
130000701,107
130000702,107
130000703,107
130000801,107
130000802,107
130000803,107
130200401,505
130200402,505
130200403,505
130200404,505
130200405,505
130200406,505
130200501,505
130200502,505
130300101,662
130400101,112
130400201,112
130400301,112
130400401,112
130400501,112
130600101,96
130600102,96
130600201,96
130600202,96
130800101,110
130800201,110
130800301,110
130800401,110
130800501,110
130800601,110
130800701,110
131000101,115
131000102,117
131000103,117
131000104,117
131100101,112
131100102,112
131100103,112
131100201,112
131100202,112
131100203,112
131100301,112
131100302,112
131100303,112
131100401,112
131100402,112
131100403,112
131200101,116
131200201,116
131400101,78
131400102,78
131400201,78
131400202,78
131400301,78
131400302,78
131500101,105
131500201,105
131600101,130
131600201,130
131600301,130
131600401,130
131600501,130
131800101,98
131900101,113
132000101,112
132000201,112
132000301,112
132000401,112
132100101,112
132100201,112
132100301,112
132100401,112
132100501,112
132100601,112
132100701,112
132200101,211
132200102,211
132200103,211
132200201,211
132200202,211
132200203,211
132200301,211
132200302,211
132200303,211
132300101,114
132300201,114
132300301,114
132300401,114
132300501,114
132600101,110
132600201,110
132600301,110
132600401,110
132600501,110
132600601,110
132600701,110
132600801,110
132600901,110
132601001,110
132601101,110
132601201,110
132601301,110
132601401,110
132601501,110
132601601,110
132601701,110
132601801,110
132601901,110
132602001,110
132602101,110
132602201,110
132602301,110
132602401,110
132602501,110
132700101,112
132800101,550
132800102,550
132800201,550
132800202,550
132800301,550
132800302,550
132800401,550
132800402,550
132800501,550
132800502,550
132800601,550
132800602,550
132800701,550
132800702,550
132800801,550
132800802,550
132800901,550
132800902,550
132801001,550
132801002,550
132900101,99
133000101,110
133000201,110
133000301,110
133000401,110
133000601,99
133200101,108
133200201,108
133200301,108
133200401,108
133200501,115
133300101,99
133700101,112
133700201,112
133700301,112
133700401,112
133700501,112
133700601,112
133700701,112
133700801,112
133700901,112
133701001,112
133701101,112
133701201,112
133701301,112
133701401,112
133701501,112
133701601,112
133701701,112
134000101,112
134000201,112
134100101,112
134100201,112
134100301,108
134200101,96
134200102,96
134200103,96
134200104,96
134200201,96
134200202,96
134200203,96
134200204,96
134200301,96
134200302,96
134200303,96
134200304,96
134200401,96
134200402,96
134200403,96
134200404,96
134200501,96
134200502,96
134200503,96
134200504,96
134200601,96
134200602,96
134200603,96
134200604,96
134200701,96
134200702,96
134200703,96
134200704,96
134200801,96
134200802,96
134200803,96
134200804,96
134200901,96
134200902,96
134200903,96
134200904,96
134201001,96
134201002,96
134201003,96
134201004,96
134201101,96
134201102,96
134201103,96
134201104,96
134201201,96
134201202,96
134201203,96
134201204,96
134201301,96
134201302,96
134201303,96
134201304,96
134201401,96
134201402,96
134201403,96
