MarketID_period,offer_time,eq_price,eq_quantity,optimalconsumersurplus,optimalproducersurplus,optimal_surplus,Number_players,Quantity,ConsumerSurplus,ProducerSurplus,surplus,efficiency
215600201,118004.0,96,7,210,266,476,10,6,206,235,441,0.926470588
215600301,112601.0,96,7,210,266,476,10,8,49,378,427,0.897058824
215600401,113451.0,96,7,210,266,476,10,7,124,286,410,0.861344538
215600501,119674.0,96,7,210,266,476,10,4,132,199,331,0.695378151
215600601,113644.0,96,7,210,266,476,10,8,128,198,326,0.68487395
215600701,118831.0,96,7,210,266,476,10,6,66,287,353,0.741596639
215600801,119193.0,96,7,210,266,476,10,5,176,171,347,0.728991597
215600901,115199.0,96,7,210,266,476,10,6,241,128,369,0.775210084
215601001,118043.0,96,7,210,266,476,10,4,130,183,313,0.657563025
215601101,119379.0,96,7,210,266,476,10,5,84,272,356,0.74789916
215601201,115784.0,96,7,210,266,476,10,5,173,229,402,0.844537815
215601301,118455.0,96,7,210,266,476,10,7,117,299,416,0.87394958
215601401,118075.0,96,7,210,266,476,10,8,176,208,384,0.806722689
215601501,110538.0,96,7,210,266,476,10,6,125,199,324,0.680672269
215601601,119022.0,96,7,210,266,476,10,6,23,324,347,0.728991597
215601701,117321.0,96,7,210,266,476,10,5,29,292,321,0.674369748
215601801,118140.0,96,7,210,266,476,10,5,133,191,324,0.680672269
215601901,117763.0,96,7,210,266,476,10,6,132,233,365,0.766806723
215602001,117374.0,96,7,210,266,476,10,6,209,182,391,0.821428571
215602101,119030.0,96,7,210,266,476,10,8,182,242,424,0.890756303
215602201,117329.0,96,7,210,266,476,10,6,194,216,410,0.861344538
215602401,119081.0,96,7,210,266,476,10,5,144,214,358,0.75210084
215602701,98480.0,73,2,114,85,199,3,1,63,51,114,0.572864322
215700101,119712.0,112,13,260,416,676,10,7,137,316,453,0.670118343
215700102,116311.0,112,13,260,416,676,10,12,356,296,652,0.964497041
215700201,118200.0,112,13,260,416,676,10,11,304,332,636,0.940828402
215700202,119004.0,112,13,260,416,676,10,13,247,429,676,1.0
215700301,118602.0,112,13,260,416,676,10,9,184,285,469,0.693786982
215700302,119099.0,112,13,260,416,676,10,12,178,452,630,0.931952663
215700401,117696.0,112,13,260,416,676,10,11,432,195,627,0.927514793
215700402,119151.0,112,13,260,416,676,10,10,328,236,564,0.834319527
215700501,114431.0,112,13,260,416,676,10,10,48,506,554,0.819526627
215700502,119899.0,112,13,260,416,676,10,11,224,397,621,0.918639053
215800101,173831.0,112,13,260,416,676,10,14,83,589,672,0.99408284
215800201,179219.0,112,13,260,416,676,10,13,291,379,670,0.99112426
215800301,179485.0,112,13,260,416,676,10,13,250,411,661,0.977810651
215800401,179485.0,108,12,270,366,636,9,11,175,455,630,0.990566038
215900101,119136.0,112,13,260,416,676,10,12,-302,915,613,0.906804734
216000101,108240.0,94,15,525,735,1260,10,13,463,675,1138,0.903174603
216000201,116067.0,94,15,525,735,1260,10,13,285,855,1140,0.904761905
216000301,86543.0,81,6,315,321,636,5,6,217,359,576,0.905660377
216100101,178997.0,112,13,260,416,676,10,10,36,509,545,0.806213018
216100201,172935.0,112,13,260,416,676,10,10,-19,591,572,0.846153846
216100301,178095.0,112,13,260,416,676,10,10,245,347,592,0.875739645
216100401,177778.0,112,13,260,416,676,10,11,68,540,608,0.899408284
216200101,118633.0,125,9,117,117,234,10,12,197,-35,162,0.692307692
216200201,118403.0,125,9,117,117,234,10,8,82,90,172,0.735042735
216200301,118649.0,125,9,117,117,234,10,8,-66,265,199,0.85042735
216200401,119848.0,125,9,117,117,234,10,10,109,94,203,0.867521368
216200501,117572.0,125,9,117,117,234,10,9,22,134,156,0.666666667
216200601,119032.0,125,9,117,117,234,10,10,131,78,209,0.893162393
216200701,119254.0,125,9,117,117,234,10,10,70,127,197,0.841880342
216200801,117978.0,125,9,117,117,234,10,8,303,-113,190,0.811965812
216200901,119105.0,125,9,117,117,234,10,10,75,65,140,0.598290598
216300101,116799.0,65,13,780,390,1170,10,9,395,625,1020,0.871794872
216300102,118544.0,65,13,780,390,1170,10,12,561,554,1115,0.952991453
216300201,117345.0,65,13,780,390,1170,10,8,456,359,815,0.696581197
216300202,117603.0,65,13,780,390,1170,10,10,516,409,925,0.790598291
216300601,119701.0,57,3,234,126,360,3,2,73,232,305,0.847222222
216300602,79128.0,57,3,234,126,360,3,2,108,167,275,0.763888889
216500101,128657.0,112,13,260,416,676,10,13,138,478,616,0.911242604
216500201,177955.0,112,13,260,416,676,10,13,220,440,660,0.976331361
216500301,177442.0,112,13,260,416,676,10,13,260,396,656,0.970414201
216600101,118787.0,112,13,260,416,676,10,9,24,507,531,0.785502959
216600201,118690.0,112,13,260,416,676,10,14,49,605,654,0.967455621
216600301,117906.0,111,6,135,201,336,4,3,59,193,252,0.75
216700101,179754.0,112,13,260,416,676,10,10,221,389,610,0.902366864
216700201,179069.0,112,13,260,416,676,10,9,161,386,547,0.809171598
216700301,179443.0,112,13,260,416,676,10,11,355,264,619,0.915680473
216800101,59878.0,108,12,300,390,690,8,4,-38,332,294,0.426086957
216800102,56096.0,108,12,300,390,690,8,5,268,98,366,0.530434783
216800103,58302.0,108,12,300,390,690,8,5,312,50,362,0.524637681
216800104,57446.0,108,12,300,390,690,8,8,200,328,528,0.765217391
216800105,56541.0,108,12,300,390,690,8,4,186,106,292,0.423188406
216800106,59780.0,108,12,300,390,690,8,6,140,271,411,0.595652174
216800107,58635.0,108,12,300,390,690,8,8,470,48,518,0.750724638
216800108,59874.0,108,12,300,390,690,8,4,137,153,290,0.420289855
216800109,50801.0,108,12,300,390,690,8,4,342,-50,292,0.423188406
216800110,58847.0,108,12,300,390,690,8,5,-581,947,366,0.530434783
216900101,177390.0,112,13,260,416,676,10,13,63,581,644,0.952662722
216900201,176850.0,112,13,260,416,676,10,10,339,196,535,0.791420118
216900301,176937.0,112,9,180,288,468,6,7,201,239,440,0.94017094
217000101,150094.0,116,17,306,578,884,12,5,435,-79,356,0.402714932
217200101,118266.0,112,13,260,416,676,10,12,304,350,654,0.967455621
217200102,117475.0,112,13,260,416,676,10,13,238,422,660,0.976331361
217200201,118245.0,112,13,260,416,676,10,12,422,247,669,0.98964497
217200202,107769.0,112,13,260,416,676,10,14,348,324,672,0.99408284
217200301,119041.0,112,13,260,416,676,10,14,357,303,660,0.976331361
217200302,115866.0,112,13,260,416,676,10,14,477,195,672,0.99408284
217300101,118992.0,116,23,506,759,1265,16,17,768,349,1117,0.883003953
217300102,116967.0,116,23,506,759,1265,16,21,545,703,1248,0.986561265
217300201,115139.0,116,23,506,759,1265,16,19,434,714,1148,0.907509881
217300202,119317.0,116,23,506,759,1265,16,20,433,772,1205,0.95256917
217300301,118716.0,116,23,506,759,1265,16,17,573,427,1000,0.790513834
217300302,119729.0,116,23,506,759,1265,16,21,201,965,1166,0.92173913
217300401,117120.0,116,23,506,759,1265,16,21,408,783,1191,0.941501976
217300402,116486.0,116,23,506,759,1265,16,20,502,689,1191,0.941501976
217300501,117243.0,116,23,506,759,1265,16,21,617,590,1207,0.954150198
217300502,119296.0,116,23,506,759,1265,16,20,538,662,1200,0.948616601
217300601,119066.0,116,23,506,759,1265,16,21,-50,1239,1189,0.939920949
217300602,118200.0,116,23,506,759,1265,16,20,323,784,1107,0.875098814
217300701,117756.0,116,23,506,759,1265,16,19,526,633,1159,0.916205534
217300702,117407.0,116,23,506,759,1265,16,21,370,785,1155,0.913043478
217300801,115592.0,116,23,506,759,1265,16,20,601,632,1233,0.974703557
217300802,118623.0,116,23,506,759,1265,16,21,676,584,1260,0.996047431
217300901,118460.0,116,23,506,759,1265,16,17,197,942,1139,0.900395257
217300902,117775.0,116,23,506,759,1265,16,20,497,625,1122,0.886956522
217301001,116136.0,111,12,360,453,813,9,10,256,492,748,0.9200492
217301002,119293.0,115,15,375,525,900,10,14,528,358,886,0.984444444
217500101,111133.0,141,12,378,564,942,10,14,516,396,912,0.968152866
217500201,118508.0,141,12,378,564,942,10,12,559,365,924,0.98089172
217500301,114293.0,141,10,325,486,811,8,10,817,-27,790,0.974106042
217600101,178317.0,100,26,639,735,1374,19,21,660,570,1230,0.895196507
217700101,117850.0,65,13,780,390,1170,10,7,287,568,855,0.730769231
217700102,118108.0,65,13,780,390,1170,10,9,215,755,970,0.829059829
217700201,115353.0,65,13,780,390,1170,10,7,212,548,760,0.64957265
217700202,115752.0,65,13,780,390,1170,10,5,164,471,635,0.542735043
217700301,117667.0,65,13,780,390,1170,10,9,183,847,1030,0.88034188
217700302,119089.0,65,13,780,390,1170,10,8,354,581,935,0.799145299
217700401,118036.0,65,13,780,390,1170,10,7,40,715,755,0.645299145
217700402,118793.0,65,13,780,390,1170,10,9,63,642,705,0.602564103
217900101,89263.0,161,2,20,17,37,10,6,273,-417,-144,-3.891891892
217900102,89541.0,161,2,20,17,37,10,2,-8,11,3,0.081081081
217900103,89380.0,161,2,20,17,37,10,3,-14,17,3,0.081081081
217900201,89781.0,161,2,20,17,37,10,5,-60,-35,-95,-2.567567568
217900202,88765.0,161,2,20,17,37,10,4,49,-103,-54,-1.459459459
217900203,86303.0,161,2,20,17,37,10,6,-153,36,-117,-3.162162162
217900301,85953.0,161,2,20,17,37,10,5,-6,-58,-64,-1.72972973
217900302,88782.0,161,2,20,17,37,10,3,-5,-8,-13,-0.351351351
217900303,89649.0,161,2,20,17,37,10,3,-91,17,-74,-2.0
217900401,87700.0,161,2,20,17,37,10,4,-190,76,-114,-3.081081081
217900402,86735.0,161,2,20,17,37,10,5,50,-176,-126,-3.405405405
217900403,88283.0,161,2,20,17,37,10,6,-236,61,-175,-4.72972973
218100101,170087.0,112,13,260,416,676,10,7,212,213,425,0.628698225
218100201,175072.0,112,13,260,416,676,10,8,117,384,501,0.74112426
218200101,234317.0,100,27,837,837,1674,18,27,2,1672,1674,1.0
218600101,299806.0,108,126,2709,3858,6567,100,139,3129,2783,5912,0.90025887
218600201,294576.0,108,126,2709,3858,6567,100,130,347,5496,5843,0.889751789
218600301,289711.0,108,126,2709,3858,6567,100,135,2041,4071,6112,0.930714177
218600401,287496.0,108,126,2709,3858,6567,100,123,-208,5869,5661,0.86203746
218600501,280782.0,108,126,2709,3858,6567,100,127,937,4965,5902,0.898736105
218700101,119953.0,120,26,650,650,1300,20,17,279,769,1048,0.806153846
218700102,119523.0,120,26,650,650,1300,20,16,224,712,936,0.72
218700201,117290.0,120,12,324,324,648,8,6,127,329,456,0.703703704
218700202,117057.0,120,12,324,324,648,8,8,138,414,552,0.851851852
218800101,178902.0,112,13,260,416,676,10,9,100,452,552,0.816568047
218800201,170894.0,112,13,260,416,676,10,13,-10,624,614,0.908284024
219000101,111355.0,100,17,578,578,1156,35,15,15,1017,1032,0.892733564
219100101,179983.0,112,13,260,416,676,10,11,-71,647,576,0.852071006
219600101,149108.0,116,34,595,1122,1717,24,29,1156,396,1552,0.903902155
219600201,149255.0,116,34,595,1122,1717,24,30,234,1347,1581,0.920792079
219600301,147922.0,116,34,595,1122,1717,24,27,653,823,1476,0.859638905
219600401,147410.0,116,34,595,1122,1717,24,31,325,1251,1576,0.917880023
219600501,149852.0,116,34,595,1122,1717,24,28,763,791,1554,0.905066977
219600601,148308.0,116,34,595,1122,1717,24,30,620,964,1584,0.922539313
219600701,149425.0,116,34,595,1122,1717,24,24,178,1158,1336,0.77810134
219600801,147541.0,116,34,595,1122,1717,24,31,673,931,1604,0.934187536
219700101,179695.0,112,13,260,416,676,10,13,151,457,608,0.899408284
219700201,179361.0,112,13,260,416,676,10,10,30,509,539,0.797337278
219700301,179555.0,112,13,260,416,676,10,11,350,200,550,0.813609467
219700401,178818.0,112,13,260,416,676,10,11,-327,936,609,0.900887574
219700501,174337.0,112,13,260,416,676,10,12,282,374,656,0.970414201
219700601,178856.0,112,13,260,416,676,10,12,173,470,643,0.951183432
219700701,172842.0,112,13,260,416,676,10,13,310,320,630,0.931952663
219700901,133315.0,110,3,75,105,180,2,2,80,80,160,0.888888889
219900101,119795.0,98,45,1260,1170,2430,19,37,612,1547,2159,0.888477366
220200101,1198060.0,130,61,3660,3660,7320,20,63,2632,3616,6248,0.853551913
220200201,1077693.0,90,9,720,392,1112,3,4,76,698,774,0.696043165
220400101,269495.0,123,19,1216,703,1919,15,21,953,929,1882,0.980719125
220400102,243343.0,123,19,1216,703,1919,15,21,964,866,1830,0.953621678
220700101,149416.0,105,12,276,330,606,25,7,8,330,338,0.557755776
220700201,88819.0,100,1,50,50,100,3,1,75,25,100,1.0
220800101,119006.0,500,32,8064,8064,16128,40,31,6749,5771,12520,0.776289683
220800201,119723.0,500,32,8064,8064,16128,40,32,7427,4621,12048,0.74702381
220800301,119056.0,500,32,8064,8064,16128,40,31,8622,3258,11880,0.736607143
220800401,119441.0,500,32,8064,8064,16128,40,34,8095,5025,13120,0.813492063
220800501,118883.0,500,32,8064,8064,16128,40,26,7249,5887,13136,0.814484127
220800601,119713.0,500,32,8064,8064,16128,40,30,8463,3633,12096,0.75
221100101,174519.0,111,6,135,201,336,4,5,87,232,319,0.949404762
221200101,119345.0,112,13,260,416,676,10,11,208,395,603,0.892011834
221200201,110148.0,112,13,260,416,676,10,10,184,388,572,0.846153846
221200301,117886.0,112,13,260,416,676,10,13,217,459,676,1.0
221300101,146568.0,110,21,420,630,1050,15,21,425,598,1023,0.974285714
221300201,143369.0,110,21,420,630,1050,15,21,-301,1339,1038,0.988571429
221300301,176884.0,110,21,420,630,1050,15,19,217,787,1004,0.956190476
221300401,163463.0,110,21,420,630,1050,15,19,278,687,965,0.919047619
221300501,177810.0,110,21,420,630,1050,15,21,533,496,1029,0.98
221300601,174160.0,110,21,420,630,1050,15,20,-9,1024,1015,0.966666667
221300801,146117.0,110,21,420,630,1050,15,21,-3,1026,1023,0.974285714
221301001,158804.0,110,21,420,630,1050,15,20,348,654,1002,0.954285714
221301101,150137.0,110,21,420,630,1050,15,17,74,829,903,0.86
221400101,119882.0,112,13,260,416,676,10,13,219,436,655,0.968934911
221400102,119404.0,112,13,260,416,676,10,13,264,385,649,0.960059172
221400201,116304.0,112,13,260,416,676,10,12,250,407,657,0.971893491
221400202,119073.0,112,13,260,416,676,10,13,323,330,653,0.965976331
221500101,109164.0,116,17,306,578,884,12,15,292,546,838,0.947963801
221500201,115891.0,116,17,306,578,884,12,17,441,435,876,0.990950226
221500301,112517.0,116,17,306,578,884,12,9,183,299,482,0.545248869
221600101,177138.0,112,13,260,416,676,10,9,40,420,460,0.680473373
221600201,177877.0,112,13,260,416,676,10,11,338,271,609,0.900887574
221600301,176183.0,112,13,260,416,676,10,12,410,211,621,0.918639053
221600501,178039.0,112,13,260,416,676,10,11,-942,1474,532,0.786982249
221600601,179365.0,112,13,260,416,676,10,10,368,115,483,0.714497041
221600701,178716.0,112,13,260,416,676,10,14,111,550,661,0.977810651
221600801,176324.0,112,13,260,416,676,10,9,303,150,453,0.670118343
221600901,176420.0,112,13,260,416,676,10,6,143,181,324,0.479289941
221601001,178625.0,112,13,260,416,676,10,6,107,296,403,0.596153846
221601101,162711.0,112,13,260,416,676,10,9,514,-37,477,0.705621302
221700101,117186.0,112,13,260,416,676,10,8,101,411,512,0.75739645
221700201,118603.0,112,13,260,416,676,10,9,180,323,503,0.74408284
221700301,109462.0,112,13,260,416,676,10,10,-34,624,590,0.872781065
221800101,239067.0,350,11,825,825,1650,8,13,1398,117,1515,0.918181818
221800201,239800.0,350,11,825,825,1650,8,12,942,423,1365,0.827272727
221800301,236064.0,350,11,825,825,1650,8,12,312,648,960,0.581818182
221800401,237774.0,350,11,825,825,1650,8,11,1222,203,1425,0.863636364
221800501,239045.0,350,6,495,495,990,4,6,259,386,645,0.651515152
222200101,117932.0,78,13,312,156,468,10,12,130,276,406,0.867521368
222200102,118009.0,78,13,312,156,468,10,11,137,273,410,0.876068376
222200201,114702.0,78,13,312,156,468,10,11,-48,462,414,0.884615385
222200202,93907.0,78,13,312,156,468,10,7,33,247,280,0.598290598
222200301,109307.0,78,13,312,156,468,10,9,163,173,336,0.717948718
222200302,109934.0,78,13,312,156,468,10,10,375,-1,374,0.799145299
222200401,118946.0,78,13,312,156,468,10,11,216,218,434,0.927350427
222200402,119880.0,78,13,312,156,468,10,12,309,129,438,0.935897436
222200501,113044.0,78,13,312,156,468,10,12,-35,457,422,0.901709402
222200502,118531.0,78,13,312,156,468,10,14,-185,635,450,0.961538462
222400101,168498.0,86,8,120,148,268,9,8,126,127,253,0.944029851
222400201,177454.0,86,8,120,148,268,9,9,174,55,229,0.854477612
222500101,178075.0,17,12,90,78,168,25,6,32,47,79,0.470238095
222500201,101252.0,17,4,46,42,88,8,4,10,78,88,1.0
222700101,59900.0,70,40,420,419,839,60,46,-216,435,219,0.26102503
222700201,59472.0,70,40,420,419,839,60,37,228,298,526,0.62693683
222700301,59910.0,70,40,420,419,839,60,57,-973,915,-58,-0.069129917
222700401,59696.0,80,11,56,255,311,20,14,48,117,165,0.530546624
222900101,179703.0,112,13,260,416,676,10,9,327,249,576,0.852071006
222900201,178469.0,112,13,260,416,676,10,8,237,290,527,0.779585799
222900301,172177.0,112,13,260,416,676,10,11,122,436,558,0.825443787
222900401,167052.0,111,6,135,201,336,4,4,144,148,292,0.869047619
223000101,178728.0,3978,23,61916,42435,104351,17,25,58344,41906,100250,0.960699945
223000102,179780.0,3978,23,61916,42435,104351,17,24,41114,56133,97247,0.931922071
223000103,179401.0,3978,23,61916,42435,104351,17,25,50612,49107,99719,0.95561135
223300101,162935.0,116,34,595,1122,1717,14,27,882,589,1471,0.856726849
223400101,118567.0,116,17,306,578,884,12,13,395,397,792,0.895927602
223400201,118906.0,116,17,306,578,884,12,14,489,295,784,0.886877828
223500101,103353.0,107,19,703,684,1387,14,18,727,607,1334,0.961788032
223500201,100484.0,107,19,703,684,1387,14,20,502,870,1372,0.989185292
223600101,118573.0,100,11,275,275,550,8,4,229,81,310,0.563636364
223600102,112424.0,100,11,275,275,550,8,4,263,67,330,0.6
223700101,298549.0,100,13,338,338,676,16,14,-26,594,568,0.840236686
223800101,119138.0,112,13,260,416,676,10,10,271,343,614,0.908284024
223800201,119851.0,112,13,260,416,676,10,8,8,523,531,0.785502959
223800301,116100.0,112,13,260,416,676,10,8,433,87,520,0.769230769
223900101,57507.0,50,7,182,182,364,20,8,-63,295,232,0.637362637
224000101,88740.0,112,13,260,416,676,10,7,261,206,467,0.690828402
224000102,83359.0,112,13,260,416,676,10,12,137,462,599,0.886094675
224000103,88009.0,112,13,260,416,676,10,10,164,352,516,0.763313609
224000104,87653.0,112,13,260,416,676,10,9,220,311,531,0.785502959
224000105,88248.0,112,13,260,416,676,10,13,361,294,655,0.968934911
224100101,57222.0,110,21,420,630,1050,15,8,218,331,549,0.522857143
224100201,49885.0,110,21,420,630,1050,15,3,37,172,209,0.199047619
224100301,40102.0,110,21,420,630,1050,15,7,-15,423,408,0.388571429
224300101,84308.0,662,10,2380,1245,3625,34,13,1051,1399,2450,0.675862069
224700101,119966.0,116,17,306,578,884,12,9,-532,1070,538,0.608597285
224700102,115118.0,116,17,306,578,884,12,14,327,461,788,0.891402715
224700103,38233.0,116,17,306,578,884,12,3,183,87,270,0.305429864
224800101,179855.0,112,13,260,416,676,10,13,208,442,650,0.961538462
224800201,177820.0,112,13,260,416,676,10,10,200,376,576,0.852071006
224800301,178187.0,112,13,260,416,676,10,8,521,-10,511,0.75591716
224800401,175973.0,112,13,260,416,676,10,10,341,244,585,0.865384615
224800501,179645.0,112,13,260,416,676,10,10,54,515,569,0.841715976
224900101,179529.0,112,13,260,416,676,10,10,126,499,625,0.924556213
224900201,174084.0,112,13,260,416,676,10,10,188,310,498,0.736686391
224900301,176825.0,112,13,260,416,676,10,11,184,430,614,0.908284024
224900401,175236.0,112,13,260,416,676,10,10,178,380,558,0.825443787
224900501,176972.0,112,13,260,416,676,10,11,502,109,611,0.903846154
224900601,179267.0,112,13,260,416,676,10,11,177,403,580,0.857988166
224900701,177189.0,112,13,260,416,676,10,12,283,377,660,0.976331361
224900801,176444.0,112,13,260,416,676,10,8,193,335,528,0.781065089
224900901,149107.0,112,13,260,416,676,10,12,367,203,570,0.843195266
225200101,176504.0,112,13,260,416,676,10,13,-62,724,662,0.979289941
225200201,173537.0,112,13,260,416,676,10,13,352,246,598,0.884615385
225300101,179631.0,154,60,2049,2070,4119,40,49,1794,1762,3556,0.863316339
225300201,179436.0,154,60,2049,2070,4119,40,54,1811,2054,3865,0.938334547
225300301,179983.0,154,60,2049,2070,4119,40,49,2492,1129,3621,0.879096868
225300401,179527.0,154,60,2049,2070,4119,40,48,2785,636,3421,0.830541394
225300501,179384.0,154,60,2049,2070,4119,40,44,1849,1416,3265,0.792668123
225300601,179318.0,154,60,2049,2070,4119,40,48,2694,733,3427,0.831998058
225300701,179977.0,154,60,2049,2070,4119,40,46,2530,880,3410,0.827870842
225300801,180102.0,154,60,2049,2070,4119,40,50,2269,1319,3588,0.871085215
225300901,174041.0,150,33,1155,1155,2310,22,18,1262,230,1492,0.645887446
225400101,118865.0,108,156,3492,4923,8415,60,137,3620,3722,7342,0.872489602
225400201,119784.0,108,156,3492,4923,8415,60,127,3132,3765,6897,0.819607843
225400301,119924.0,108,156,3492,4923,8415,60,117,3516,3066,6582,0.782174688
225400401,119786.0,108,156,3492,4923,8415,60,132,4286,2953,7239,0.860249554
225400501,119976.0,108,145,3303,4616,7919,56,110,690,5308,5998,0.757418866
225400601,98536.0,105,39,972,1213,2185,15,27,1042,676,1718,0.786270023
225500101,173057.0,112,13,260,416,676,10,9,239,292,531,0.785502959
225500102,173890.0,112,13,260,416,676,10,8,199,287,486,0.718934911
225600101,178981.0,218,15,2130,1500,3630,14,15,1494,1594,3088,0.850688705
225700101,87209.0,662,10,2380,1245,3625,34,11,2350,925,3275,0.903448276
225900101,175640.0,112,13,260,416,676,10,7,148,351,499,0.73816568
225900201,177543.0,112,13,260,416,676,10,7,107,371,478,0.707100592
225900301,176008.0,112,13,260,416,676,10,12,-50,673,623,0.921597633
225900401,173343.0,112,13,260,416,676,10,6,187,210,397,0.587278107
226100101,118212.0,116,17,306,578,884,12,14,519,275,794,0.898190045
226100201,116851.0,116,17,306,578,884,12,10,423,195,618,0.699095023
226400101,117572.0,100,15,495,495,990,10,9,189,469,658,0.664646465
226400102,119570.0,99,15,510,522,1032,11,11,362,467,829,0.803294574
226400103,119467.0,100,18,585,585,1170,12,12,400,450,850,0.726495726
226400104,111358.0,100,18,585,585,1170,12,11,336,495,831,0.71025641
226500101,116273.0,100,12,330,330,660,8,8,290,237,527,0.798484848
226500102,115154.0,100,12,330,330,660,8,9,124,464,588,0.890909091
226600101,177333.0,112,21,693,672,1365,15,19,774,479,1253,0.917948718
226600201,161621.0,112,21,693,672,1365,15,21,1035,303,1338,0.98021978
226700101,172926.0,112,13,260,416,676,10,13,23,630,653,0.965976331
226900101,178919.0,100,25,650,650,1300,10,13,177,639,816,0.627692308
226900102,175399.0,100,25,650,650,1300,10,17,231,819,1050,0.807692308
226900103,37905.0,100,25,650,650,1300,10,3,41,209,250,0.192307692
227000101,179578.0,99,45,1260,1215,2475,31,43,787,1601,2388,0.964848485
227200101,116634.0,112,13,260,416,676,10,12,-99,752,653,0.965976331
227200201,119607.0,112,13,260,416,676,10,12,13,613,626,0.926035503
227200301,114061.0,112,13,260,416,676,10,13,298,346,644,0.952662722
227200401,117049.0,112,13,260,416,676,10,14,283,384,667,0.986686391
227200501,111596.0,112,13,260,416,676,10,13,207,449,656,0.970414201
227300101,179774.0,116,17,306,578,884,12,15,260,594,854,0.966063348
227300201,178660.0,116,17,306,578,884,12,14,229,583,812,0.918552036
227600101,170115.0,112,13,260,416,676,10,14,223,449,672,0.99408284
227600201,169400.0,112,13,260,416,676,10,13,357,257,614,0.908284024
227600301,177097.0,112,13,260,416,676,10,14,417,240,657,0.971893491
227700101,113877.0,65,13,780,390,1170,10,11,-158,1183,1025,0.876068376
227700102,119261.0,65,13,780,390,1170,10,9,245,705,950,0.811965812
227700201,115898.0,65,13,780,390,1170,10,10,153,912,1065,0.91025641
227700202,119956.0,65,13,780,390,1170,10,11,181,924,1105,0.944444444
227800101,176937.0,550,15,3750,3750,7500,20,20,-1425,3925,2500,0.333333333
227800201,175859.0,550,15,3750,3750,7500,20,20,4086,414,4500,0.6
227800301,172626.0,550,15,3750,3750,7500,20,15,2457,2843,5300,0.706666667
227800401,164866.0,550,15,3750,3750,7500,20,19,4579,-2179,2400,0.32
227800501,163422.0,550,15,3750,3750,7500,20,23,206,3694,3900,0.52
227800601,166597.0,550,15,3750,3750,7500,20,19,1024,-124,900,0.12
227800701,178898.0,550,15,3750,3750,7500,20,20,-101,2101,2000,0.266666667
227800801,173003.0,550,15,3750,3750,7500,20,17,2949,1451,4400,0.586666667
227800901,173340.0,550,15,3750,3750,7500,20,23,938,-638,300,0.04
227801001,156585.0,550,15,3750,3750,7500,20,19,-2140,3640,1500,0.2
227801101,173510.0,550,15,3750,3750,7500,20,25,-2035,4335,2300,0.306666667
227801201,150490.0,550,15,3750,3750,7500,12,14,1998,4402,6400,0.853333333
227900101,89615.0,550,11,1395,1395,2790,36,12,986,1113,2099,0.752329749
228000101,178726.0,96,24,300,552,852,10,15,59,638,697,0.818075117
228000102,176957.0,96,24,300,552,852,10,22,574,259,833,0.977699531
228000103,176425.0,96,24,300,552,852,10,22,144,694,838,0.983568075
228000201,173211.0,89,10,205,252,457,5,6,21,314,335,0.733041575
228000202,176818.0,89,10,205,252,457,5,9,328,109,437,0.956236324
228000203,176897.0,96,15,195,360,555,6,10,230,211,441,0.794594595
228100101,163154.0,112,13,260,416,676,10,4,4,199,203,0.300295858
228100201,179465.0,112,13,260,416,676,10,1,37,46,83,0.122781065
228100301,173260.0,112,13,260,416,676,10,4,210,66,276,0.408284024
228100401,178549.0,112,13,260,416,676,10,4,-130,396,266,0.393491124
228100501,146343.0,112,13,260,416,676,10,3,-10,160,150,0.221893491
228200101,139659.0,112,13,260,416,676,10,12,335,316,651,0.963017751
228200201,148343.0,112,13,260,416,676,10,14,344,323,667,0.986686391
228200301,147388.0,112,13,260,416,676,10,13,262,411,673,0.99556213
228200401,145675.0,112,13,260,416,676,10,12,232,410,642,0.949704142
228300101,177043.0,112,13,260,416,676,10,13,389,281,670,0.99112426
228300201,178489.0,112,13,260,416,676,10,14,266,392,658,0.973372781
228300301,167468.0,112,13,260,416,676,10,11,253,366,619,0.915680473
228300401,176136.0,112,13,260,416,676,10,10,20,545,565,0.835798817
228300501,178084.0,112,13,260,416,676,10,10,30,530,560,0.828402367
228300601,174859.0,112,13,260,416,676,10,13,391,258,649,0.960059172
228300701,177327.0,112,13,260,416,676,10,12,103,525,628,0.928994083
228300801,177545.0,112,13,260,416,676,10,12,267,377,644,0.952662722
228300901,163893.0,112,13,260,416,676,10,13,287,319,606,0.896449704
228301001,176778.0,112,13,260,416,676,10,14,135,527,662,0.979289941
228301101,176492.0,112,13,260,416,676,10,12,201,452,653,0.965976331
228301201,178821.0,112,13,260,416,676,10,12,398,264,662,0.979289941
228301301,177759.0,112,13,260,416,676,10,12,350,289,639,0.945266272
228301401,177783.0,112,13,260,416,676,10,11,354,283,637,0.942307692
228301501,175842.0,112,13,260,416,676,10,13,399,221,620,0.917159763
228400101,118676.0,109,176,3604,5190,8794,137,97,709,4675,5384,0.612235615
228500101,117555.0,107,15,330,435,765,11,7,21,432,453,0.592156863
228500201,119246.0,107,15,330,435,765,11,13,273,429,702,0.917647059
228600101,177634.0,116,17,306,578,884,12,12,388,310,698,0.78959276
228600102,177273.0,116,17,306,578,884,12,14,218,530,748,0.846153846
228600103,179161.0,116,17,306,578,884,12,15,287,533,820,0.92760181
228600104,174081.0,116,17,306,578,884,12,17,241,633,874,0.988687783
